ImageId,Label
6685,8
6686,3
6687,0
6688,3
6689,1
6690,1
6691,1
6692,9
6693,9
6694,9
6695,0
6696,9
6697,9
6698,3
6699,0
6700,1
6701,7
6702,1
6703,1
6704,4
6705,4
6706,0
6707,4
6708,1
6709,7
6710,1
6711,9
6712,3
6713,4
6714,9
6715,6
6716,9
6717,3
6718,3
6719,1
6720,1
6721,8
6722,0
6723,9
6724,1
6725,2
6726,7
6727,0
6728,9
6729,9
6730,9
6731,3
6732,4
6733,1
6734,2
6735,1
6736,3
6737,2
6738,6
6739,1
6740,9
6741,1
6742,1
6743,6
6744,0
6745,9
6746,1
6747,7
6748,2
6749,4
6750,9
6751,1
6752,2
6753,9
6754,7
6755,0
6756,1
6757,5
6758,7
6759,4
6760,3
6761,3
6762,9
6763,7
6764,9
6765,0
6766,0
6767,1
6768,4
6769,8
6770,2
6771,3
6772,1
6773,9
6774,1
6775,9
6776,7
6777,9
6778,7
6779,3
6780,3
6781,2
6782,9
6783,3
6784,9
6785,6
6786,1
6787,9
6788,8
6789,6
6790,1
6791,2
6792,9
6793,9
6794,1
6795,6
6796,3
6797,9
6798,3
6799,1
6800,2
6801,6
6802,3
6803,3
6804,9
6805,4
6806,2
6807,9
6808,1
6809,6
6810,1
6811,0
6812,4
6813,9
6814,0
6815,1
6816,4
6817,1
6818,2
6819,1
6820,6
6821,0
6822,7
6823,6
6824,1
6825,0
6826,0
6827,1
6828,9
6829,2
6830,0
6831,6
6832,7
6833,0
6834,3
6835,1
6836,3
6837,1
6838,7
6839,8
6840,4
6841,9
6842,6
6843,1
6844,6
6845,2
6846,1
6847,0
6848,3
6849,4
6850,9
6851,2
6852,7
6853,3
6854,9
6855,0
6856,1
6857,6
6858,0
6859,0
6860,0
6861,6
6862,6
6863,2
6864,9
6865,3
6866,9
6867,9
6868,1
6869,9
6870,2
6871,9
6872,6
6873,0
6874,5
6875,3
6876,9
6877,3
6878,6
6879,9
6880,9
6881,3
6882,4
6883,9
6884,9
6885,4
6886,3
6887,2
6888,9
6889,2
6890,3
6891,7
6892,3
6893,7
6894,7
6895,7
6896,0
6897,8
6898,9
6899,5
6900,5
6901,3
6902,9
6903,6
6904,7
6905,3
6906,3
6907,9
6908,7
6909,1
6910,4
6911,9
6912,8
6913,9
6914,9
6915,3
6916,0
6917,0
6918,9
6919,9
6920,7
6921,3
6922,9
6923,1
6924,9
6925,9
6926,2
6927,1
6928,9
6929,9
6930,6
6931,9
6932,1
6933,9
6934,6
6935,4
6936,1
6937,5
6938,7
6939,7
6940,7
6941,6
6942,2
6943,8
6944,6
6945,4
6946,7
6947,3
6948,9
6949,8
6950,1
6951,0
6952,9
6953,2
6954,5
6955,0
6956,3
6957,1
6958,3
6959,3
6960,0
6961,1
6962,9
6963,9
6964,9
6965,1
6966,0
6967,9
6968,1
6969,4
6970,9
6971,9
6972,8
6973,9
6974,6
6975,5
6976,5
6977,4
6978,0
6979,1
6980,4
6981,1
6982,8
6983,1
6984,6
6985,6
6986,8
6987,9
6988,9
6989,8
6990,1
6991,6
6992,2
6993,0
6994,9
6995,0
6996,1
6997,0
6998,4
6999,4
7000,3
7001,5
7002,1
7003,9
7004,6
7005,5
7006,4
7007,5
7008,3
7009,6
7010,2
7011,1
7012,5
7013,7
7014,6
7015,4
7016,6
7017,4
7018,4
7019,9
7020,2
7021,2
7022,9
7023,6
7024,1
7025,4
7026,1
7027,6
7028,3
7029,9
7030,9
7031,4
7032,1
7033,7
7034,9
7035,9
7036,9
7037,5
7038,7
7039,0
7040,6
7041,9
7042,6
7043,6
7044,9
7045,9
7046,1
7047,9
7048,9
7049,9
7050,2
7051,9
7052,0
7053,4
7054,4
7055,1
7056,4
7057,0
7058,6
7059,9
7060,6
7061,5
7062,6
7063,9
7064,1
7065,1
7066,2
7067,2
7068,9
7069,0
7070,9
7071,9
7072,1
7073,6
7074,4
7075,9
7076,6
7077,4
7078,6
7079,5
7080,7
7081,8
7082,2
7083,0
7084,0
7085,2
7086,7
7087,0
7088,7
7089,9
7090,7
7091,2
7092,9
7093,9
7094,3
7095,0
7096,7
7097,2
7098,4
7099,6
7100,2
7101,0
7102,9
7103,2
7104,3
7105,0
7106,0
7107,8
7108,9
7109,0
7110,9
7111,6
7112,8
7113,1
7114,9
7115,1
7116,3
7117,6
7118,5
7119,9
7120,6
7121,9
7122,3
7123,9
7124,9
7125,9
7126,8
7127,2
7128,9
7129,8
7130,8
7131,3
7132,9
7133,9
7134,1
7135,1
7136,9
7137,2
7138,7
7139,9
7140,3
7141,9
7142,6
7143,1
7144,9
7145,2
7146,4
7147,1
7148,4
7149,4
7150,8
7151,4
7152,9
7153,9
7154,8
7155,9
7156,1
7157,1
7158,0
7159,7
7160,6
7161,7
7162,4
7163,7
7164,1
7165,5
7166,2
7167,9
7168,6
7169,8
7170,9
7171,6
7172,6
7173,1
7174,1
7175,9
7176,5
7177,9
7178,4
7179,6
7180,1
7181,0
7182,5
7183,1
7184,3
7185,9
7186,4
7187,6
7188,1
7189,1
7190,9
7191,1
7192,5
7193,9
7194,1
7195,9
7196,3
7197,6
7198,0
7199,1
7200,2
7201,9
7202,7
7203,7
7204,7
7205,0
7206,9
7207,6
7208,3
7209,3
7210,9
7211,0
7212,1
7213,2
7214,1
7215,1
7216,3
7217,7
7218,9
7219,9
7220,9
7221,7
7222,1
7223,9
7224,6
7225,3
7226,3
7227,7
7228,9
7229,4
7230,4
7231,4
7232,5
7233,0
7234,9
7235,1
7236,9
7237,1
7238,3
7239,4
7240,3
7241,1
7242,4
7243,9
7244,2
7245,3
7246,6
7247,1
7248,6
7249,1
7250,9
7251,9
7252,4
7253,7
7254,1
7255,1
7256,3
7257,6
7258,6
7259,4
7260,6
7261,6
7262,0
7263,6
7264,2
7265,3
7266,3
7267,4
7268,3
7269,3
7270,6
7271,5
7272,9
7273,9
7274,3
7275,9
7276,0
7277,1
7278,0
7279,9
7280,3
7281,4
7282,2
7283,3
7284,0
7285,8
7286,9
7287,1
7288,1
7289,8
7290,1
7291,0
7292,9
7293,9
7294,7
7295,9
7296,1
7297,0
7298,9
7299,0
7300,9
7301,1
7302,6
7303,9
7304,4
7305,4
7306,4
7307,0
7308,7
7309,2
7310,6
7311,3
7312,9
7313,1
7314,1
7315,2
7316,6
7317,0
7318,9
7319,8
7320,0
7321,9
7322,6
7323,6
7324,2
7325,1
7326,1
7327,3
7328,2
7329,9
7330,6
7331,3
7332,5
7333,7
7334,1
7335,1
7336,3
7337,2
7338,0
7339,5
7340,9
7341,6
7342,2
7343,4
7344,0
7345,2
7346,1
7347,7
7348,2
7349,4
7350,9
7351,9
7352,6
7353,5
7354,0
7355,6
7356,3
7357,9
7358,1
7359,3
7360,6
7361,3
7362,8
7363,7
7364,9
7365,9
7366,4
7367,3
7368,4
7369,9
7370,2
7371,1
7372,3
7373,9
7374,3
7375,7
7376,0
7377,3
7378,2
7379,4
7380,1
7381,9
7382,6
7383,4
7384,3
7385,6
7386,6
7387,0
7388,2
7389,8
7390,2
7391,9
7392,1
7393,0
7394,8
7395,1
7396,6
7397,9
7398,1
7399,9
7400,0
7401,2
7402,8
7403,9
7404,7
7405,6
7406,9
7407,0
7408,9
7409,9
7410,0
7411,1
7412,9
7413,1
7414,1
7415,3
7416,0
7417,9
7418,0
7419,3
7420,6
7421,8
7422,9
7423,9
7424,9
7425,0
7426,1
7427,9
7428,4
7429,1
7430,4
7431,7
7432,8
7433,4
7434,0
7435,7
7436,3
7437,6
7438,8
7439,4
7440,5
7441,1
7442,6
7443,4
7444,7
7445,1
7446,2
7447,3
7448,9
7449,3
7450,9
7451,8
7452,1
7453,3
7454,2
7455,1
7456,5
7457,5
7458,0
7459,4
7460,9
7461,3
7462,4
7463,6
7464,2
7465,9
7466,9
7467,9
7468,1
7469,9
7470,0
7471,6
7472,0
7473,0
7474,6
7475,6
7476,6
7477,6
7478,1
7479,0
7480,9
7481,1
7482,1
7483,3
7484,6
7485,9
7486,1
7487,6
7488,6
7489,3
7490,9
7491,0
7492,7
7493,5
7494,9
7495,3
7496,1
7497,0
7498,2
7499,1
7500,6
7501,1
7502,1
7503,4
7504,3
7505,4
7506,9
7507,9
7508,6
7509,6
7510,9
7511,4
7512,3
7513,3
7514,3
7515,9
7516,4
7517,1
7518,9
7519,6
7520,5
7521,8
7522,1
7523,9
7524,9
7525,0
7526,4
7527,1
7528,5
7529,7
7530,7
7531,3
7532,3
7533,6
7534,2
7535,6
7536,5
7537,1
7538,9
7539,9
7540,1
7541,7
7542,7
7543,8
7544,8
7545,7
7546,3
7547,3
7548,9
7549,1
7550,6
7551,1
7552,7
7553,5
7554,9
7555,3
7556,0
7557,9
7558,2
7559,0
7560,8
7561,0
7562,0
7563,2
7564,9
7565,3
7566,9
7567,3
7568,9
7569,7
7570,9
7571,6
7572,1
7573,3
7574,3
7575,9
7576,7
7577,7
7578,3
7579,1
7580,4
7581,3
7582,9
7583,4
7584,0
7585,9
7586,0
7587,4
7588,4
7589,9
7590,9
7591,1
7592,9
7593,1
7594,3
7595,6
7596,9
7597,7
7598,4
7599,1
7600,4
7601,4
7602,0
7603,2
7604,3
7605,9
7606,9
7607,3
7608,2
7609,9
7610,8
7611,9
7612,6
7613,6
7614,9
7615,9
7616,5
7617,7
7618,3
7619,5
7620,6
7621,1
7622,2
7623,2
7624,9
7625,6
7626,5
7627,3
7628,0
7629,1
7630,9
7631,7
7632,5
7633,9
7634,0
7635,0
7636,1
7637,6
7638,1
7639,6
7640,6
7641,6
7642,9
7643,5
7644,5
7645,9
7646,4
7647,6
7648,1
7649,3
7650,0
7651,2
7652,9
7653,9
7654,1
7655,3
7656,3
7657,6
7658,9
7659,1
7660,2
7661,6
7662,3
7663,9
7664,6
7665,4
7666,6
7667,9
7668,0
7669,0
7670,9
7671,3
7672,0
7673,9
7674,9
7675,1
7676,3
7677,1
7678,9
7679,3
7680,9
7681,3
7682,2
7683,0
7684,0
7685,0
7686,9
7687,6
7688,8
7689,7
7690,9
7691,9
7692,9
7693,5
7694,7
7695,4
7696,0
7697,7
7698,6
7699,1
7700,1
7701,8
7702,3
7703,3
7704,0
7705,9
7706,7
7707,8
7708,1
7709,3
7710,9
7711,1
7712,3
7713,2
7714,3
7715,0
7716,5
7717,1
7718,0
7719,3
7720,4
7721,9
7722,0
7723,3
7724,1
7725,9
7726,9
7727,5
7728,3
7729,6
7730,6
7731,6
7732,6
7733,1
7734,4
7735,9
7736,0
7737,7
7738,4
7739,6
7740,0
7741,9
7742,4
7743,6
7744,4
7745,3
7746,5
7747,2
7748,6
7749,6
7750,1
7751,5
7752,4
7753,9
7754,3
7755,2
7756,6
7757,6
7758,1
7759,3
7760,9
7761,3
7762,4
7763,6
7764,1
7765,1
7766,7
7767,2
7768,0
7769,5
7770,8
7771,1
7772,0
7773,5
7774,9
7775,6
7776,1
7777,9
7778,8
7779,1
7780,1
7781,6
7782,6
7783,7
7784,9
7785,7
7786,9
7787,1
7788,1
7789,1
7790,6
7791,4
7792,6
7793,1
7794,4
7795,4
7796,1
7797,4
7798,1
7799,1
7800,7
7801,9
7802,6
7803,3
7804,9
7805,6
7806,5
7807,6
7808,8
7809,5
7810,9
7811,4
7812,3
7813,1
7814,6
7815,6
7816,3
7817,0
7818,7
7819,9
7820,9
7821,6
7822,1
7823,1
7824,0
7825,1
7826,9
7827,1
7828,6
7829,9
7830,9
7831,7
7832,7
7833,8
7834,1
7835,4
7836,9
7837,9
7838,2
7839,2
7840,4
7841,9
7842,6
7843,9
7844,7
7845,1
7846,8
7847,6
7848,9
7849,5
7850,3
7851,6
7852,8
7853,5
7854,1
7855,9
7856,4
7857,3
7858,3
7859,9
7860,0
7861,9
7862,9
7863,4
7864,8
7865,0
7866,6
7867,7
7868,8
7869,9
7870,9
7871,4
7872,6
7873,9
7874,6
7875,1
7876,0
7877,0
7878,4
7879,2
7880,4
7881,0
7882,1
7883,9
7884,8
7885,9
7886,1
7887,7
7888,0
7889,7
7890,0
7891,3
7892,1
7893,9
7894,1
7895,1
7896,4
7897,7
7898,0
7899,9
7900,4
7901,9
7902,3
7903,1
7904,9
7905,9
7906,1
7907,6
7908,1
7909,5
7910,1
7911,0
7912,2
7913,5
7914,0
7915,3
7916,9
7917,0
7918,5
7919,3
7920,7
7921,7
7922,9
7923,5
7924,3
7925,4
7926,5
7927,1
7928,6
7929,9
7930,6
7931,7
7932,5
7933,6
7934,9
7935,6
7936,0
7937,4
7938,9
7939,1
7940,3
7941,9
7942,6
7943,9
7944,4
7945,5
7946,6
7947,2
7948,9
7949,4
7950,0
7951,1
7952,7
7953,6
7954,1
7955,6
7956,3
7957,3
7958,1
7959,4
7960,8
7961,2
7962,2
7963,7
7964,4
7965,1
7966,7
7967,9
7968,9
7969,9
7970,6
7971,3
7972,9
7973,5
7974,7
7975,0
7976,9
7977,4
7978,9
7979,1
7980,0
7981,0
7982,9
7983,6
7984,9
7985,4
7986,1
7987,0
7988,1
7989,2
7990,3
7991,1
7992,6
7993,0
7994,1
7995,1
7996,9
7997,3
7998,3
7999,6
8000,0
8001,6
8002,9
8003,2
8004,1
8005,3
8006,2
8007,9
8008,9
8009,9
8010,6
8011,1
8012,1
8013,9
8014,9
8015,1
8016,9
8017,3
8018,1
8019,9
8020,3
8021,1
8022,1
8023,8
8024,9
8025,0
8026,9
8027,9
8028,9
8029,8
8030,9
8031,3
8032,9
8033,9
8034,9
8035,7
8036,8
8037,0
8038,3
8039,1
8040,4
8041,0
8042,3
8043,1
8044,9
8045,9
8046,1
8047,4
8048,7
8049,1
8050,3
8051,6
8052,4
8053,6
8054,4
8055,0
8056,3
8057,3
8058,1
8059,9
8060,0
8061,1
8062,4
8063,0
8064,1
8065,1
8066,7
8067,9
8068,7
8069,1
8070,3
8071,3
8072,0
8073,4
8074,9
8075,4
8076,6
8077,9
8078,2
8079,9
8080,9
8081,1
8082,9
8083,3
8084,0
8085,4
8086,2
8087,1
8088,9
8089,8
8090,6
8091,2
8092,2
8093,5
8094,3
8095,6
8096,0
8097,1
8098,4
8099,9
8100,3
8101,6
8102,6
8103,9
8104,1
8105,9
8106,3
8107,0
8108,3
8109,9
8110,9
8111,4
8112,1
8113,3
8114,0
8115,9
8116,7
8117,7
8118,0
8119,9
8120,9
8121,9
8122,8
8123,2
8124,8
8125,3
8126,1
8127,0
8128,9
8129,3
8130,7
8131,3
8132,4
8133,3
8134,5
8135,4
8136,9
8137,2
8138,1
8139,9
8140,6
8141,4
8142,0
8143,1
8144,4
8145,1
8146,2
8147,5
8148,5
8149,0
8150,3
8151,5
8152,3
8153,0
8154,1
8155,1
8156,8
8157,9
8158,6
8159,1
8160,1
8161,0
8162,2
8163,1
8164,8
8165,4
8166,7
8167,3
8168,1
8169,5
8170,1
8171,3
8172,6
8173,2
8174,9
8175,6
8176,9
8177,2
8178,4
8179,1
8180,6
8181,1
8182,9
8183,3
8184,6
8185,4
8186,9
8187,9
8188,6
8189,6
8190,1
8191,7
8192,9
8193,2
8194,1
8195,3
8196,2
8197,6
8198,9
8199,0
8200,0
8201,6
8202,9
8203,1
8204,3
8205,3
8206,3
8207,3
8208,9
8209,3
8210,8
8211,2
8212,1
8213,6
8214,9
8215,1
8216,9
8217,9
8218,4
8219,7
8220,9
8221,0
8222,7
8223,9
8224,9
8225,9
8226,1
8227,4
8228,0
8229,6
8230,7
8231,4
8232,9
8233,9
8234,9
8235,1
8236,6
8237,4
8238,9
8239,6
8240,3
8241,1
8242,9
8243,3
8244,6
8245,6
8246,3
8247,6
8248,9
8249,3
8250,5
8251,2
8252,4
8253,0
8254,6
8255,0
8256,9
8257,5
8258,4
8259,0
8260,1
8261,6
8262,6
8263,2
8264,3
8265,0
8266,1
8267,0
8268,0
8269,9
8270,4
8271,9
8272,0
8273,5
8274,3
8275,0
8276,2
8277,3
8278,1
8279,2
8280,4
8281,3
8282,2
8283,2
8284,0
8285,7
8286,9
8287,3
8288,3
8289,9
8290,6
8291,9
8292,9
8293,5
8294,1
8295,1
8296,0
8297,6
8298,8
8299,1
8300,9
8301,3
8302,1
8303,7
8304,1
8305,4
8306,6
8307,6
8308,1
8309,1
8310,0
8311,9
8312,9
8313,4
8314,1
8315,9
8316,1
8317,9
8318,9
8319,9
8320,3
8321,9
8322,9
8323,3
8324,7
8325,1
8326,2
8327,2
8328,9
8329,9
8330,3
8331,4
8332,6
8333,7
8334,6
8335,2
8336,8
8337,6
8338,8
8339,1
8340,5
8341,9
8342,2
8343,1
8344,2
8345,3
8346,9
8347,4
8348,1
8349,9
8350,3
8351,9
8352,4
8353,6
8354,7
8355,1
8356,4
8357,4
8358,3
8359,4
8360,3
8361,1
8362,2
8363,0
8364,6
8365,9
8366,9
8367,1
8368,3
8369,0
8370,2
8371,8
8372,6
8373,9
8374,1
8375,3
8376,1
8377,5
8378,1
8379,1
8380,0
8381,1
8382,4
8383,6
8384,0
8385,0
8386,1
8387,0
8388,2
8389,2
8390,7
8391,9
8392,2
8393,6
8394,9
8395,6
8396,3
8397,9
8398,9
8399,9
8400,0
8401,1
8402,6
8403,4
8404,1
8405,3
8406,1
8407,6
8408,1
8409,9
8410,4
8411,4
8412,0
8413,3
8414,1
8415,9
8416,9
8417,3
8418,4
8419,3
8420,0
8421,2
8422,2
8423,0
8424,1
8425,1
8426,6
8427,1
8428,4
8429,3
8430,1
8431,5
8432,9
8433,9
8434,2
8435,3
8436,0
8437,0
8438,1
8439,1
8440,2
8441,8
8442,3
8443,3
8444,4
8445,8
8446,3
8447,4
8448,1
8449,0
8450,3
8451,8
8452,9
8453,8
8454,1
8455,9
8456,4
8457,9
8458,9
8459,4
8460,5
8461,3
8462,0
8463,9
8464,3
8465,7
8466,0
8467,2
8468,4
8469,2
8470,6
8471,2
8472,1
8473,7
8474,1
8475,1
8476,0
8477,6
8478,9
8479,9
8480,0
8481,8
8482,1
8483,9
8484,0
8485,9
8486,9
8487,4
8488,1
8489,7
8490,2
8491,1
8492,5
8493,1
8494,6
8495,9
8496,3
8497,3
8498,9
8499,9
8500,7
8501,1
8502,4
8503,4
8504,6
8505,9
8506,0
8507,2
8508,6
8509,4
8510,3
8511,9
8512,5
8513,9
8514,4
8515,2
8516,4
8517,1
8518,7
8519,3
8520,5
8521,1
8522,0
8523,1
8524,2
8525,9
8526,9
8527,7
8528,0
8529,1
8530,9
8531,4
8532,1
8533,6
8534,2
8535,1
8536,4
8537,1
8538,0
8539,9
8540,6
8541,9
8542,9
8543,5
8544,1
8545,6
8546,8
8547,1
8548,4
8549,0
8550,5
8551,1
8552,8
8553,9
8554,6
8555,6
8556,5
8557,1
8558,1
8559,4
8560,9
8561,4
8562,9
8563,7
8564,3
8565,4
8566,6
8567,0
8568,6
8569,9
8570,0
8571,6
8572,3
8573,0
8574,1
8575,3
8576,2
8577,6
8578,3
8579,1
8580,0
8581,5
8582,9
8583,1
8584,2
8585,3
8586,0
8587,0
8588,0
8589,9
8590,8
8591,9
8592,6
8593,6
8594,8
8595,2
8596,6
8597,7
8598,2
8599,0
8600,7
8601,9
8602,1
8603,3
8604,9
8605,7
8606,7
8607,2
8608,4
8609,3
8610,9
8611,6
8612,3
8613,3
8614,4
8615,9
8616,4
8617,9
8618,1
8619,3
8620,5
8621,1
8622,7
8623,9
8624,1
8625,4
8626,1
8627,2
8628,3
8629,4
8630,7
8631,6
8632,6
8633,1
8634,9
8635,4
8636,0
8637,0
8638,4
8639,4
8640,9
8641,3
8642,1
8643,9
8644,5
8645,8
8646,1
8647,7
8648,4
8649,1
8650,0
8651,3
8652,6
8653,1
8654,3
8655,2
8656,2
8657,6
8658,0
8659,9
8660,9
8661,8
8662,3
8663,1
8664,9
8665,6
8666,4
8667,2
8668,3
8669,1
8670,7
8671,8
8672,1
8673,4
8674,9
8675,0
8676,4
8677,9
8678,1
8679,9
8680,9
8681,3
8682,7
8683,6
8684,7
8685,7
8686,3
8687,7
8688,2
8689,1
8690,9
8691,9
8692,5
8693,9
8694,0
8695,9
8696,1
8697,6
8698,1
8699,3
8700,9
8701,4
8702,1
8703,9
8704,3
8705,6
8706,1
8707,7
8708,5
8709,3
8710,9
8711,3
8712,7
8713,8
8714,0
8715,0
8716,1
8717,0
8718,3
8719,6
8720,6
8721,1
8722,9
8723,9
8724,0
8725,1
8726,0
8727,2
8728,0
8729,1
8730,7
8731,9
8732,4
8733,3
8734,1
8735,8
8736,9
8737,9
8738,9
8739,4
8740,6
8741,2
8742,5
8743,0
8744,4
8745,9
8746,6
8747,1
8748,3
8749,4
8750,1
8751,1
8752,5
8753,6
8754,4
8755,7
8756,1
8757,2
8758,6
8759,5
8760,1
8761,2
8762,3
8763,3
8764,2
8765,3
8766,3
8767,6
8768,2
8769,2
8770,9
8771,6
8772,9
8773,3
8774,0
8775,9
8776,9
8777,7
8778,7
8779,5
8780,1
8781,1
8782,2
8783,3
8784,1
8785,4
8786,3
8787,6
8788,4
8789,8
8790,2
8791,1
8792,3
8793,6
8794,9
8795,6
8796,9
8797,0
8798,3
8799,9
8800,0
8801,7
8802,9
8803,0
8804,0
8805,0
8806,9
8807,3
8808,3
8809,7
8810,9
8811,9
8812,4
8813,0
8814,7
8815,9
8816,2
8817,3
8818,7
8819,4
8820,1
8821,2
8822,3
8823,6
8824,0
8825,7
8826,2
8827,1
8828,0
8829,3
8830,6
8831,2
8832,9
8833,5
8834,0
8835,3
8836,0
8837,1
8838,1
8839,9
8840,6
8841,3
8842,9
8843,9
8844,4
8845,0
8846,9
8847,8
8848,1
8849,2
8850,7
8851,6
8852,9
8853,8
8854,0
8855,5
8856,6
8857,9
8858,0
8859,7
8860,5
8861,1
8862,7
8863,1
8864,5
8865,3
8866,2
8867,2
8868,9
8869,4
8870,9
8871,2
8872,1
8873,2
8874,5
8875,6
8876,9
8877,1
8878,1
8879,3
8880,1
8881,8
8882,1
8883,6
8884,0
8885,7
8886,5
8887,9
8888,9
8889,4
8890,1
8891,1
8892,3
8893,1
8894,1
8895,7
8896,5
8897,3
8898,3
8899,9
8900,2
8901,9
8902,9
8903,9
8904,3
8905,9
8906,1
8907,1
8908,1
8909,5
8910,1
8911,6
8912,2
8913,6
8914,6
8915,1
8916,5
8917,3
8918,9
8919,7
8920,0
8921,3
8922,9
8923,7
8924,3
8925,7
8926,4
8927,9
8928,9
8929,3
8930,1
8931,1
8932,8
8933,5
8934,4
8935,7
8936,5
8937,3
8938,0
8939,5
8940,9
8941,7
8942,0
8943,7
8944,7
8945,4
8946,4
8947,0
8948,9
8949,9
8950,1
8951,9
8952,2
8953,3
8954,1
8955,5
8956,9
8957,9
8958,6
8959,4
8960,0
8961,0
8962,2
8963,6
8964,6
8965,2
8966,2
8967,4
8968,1
8969,6
8970,1
8971,5
8972,1
8973,1
8974,3
8975,1
8976,2
8977,4
8978,6
8979,4
8980,3
8981,3
8982,9
8983,4
8984,1
8985,0
8986,1
8987,1
8988,9
8989,1
8990,7
8991,1
8992,6
8993,9
8994,0
8995,3
8996,2
8997,5
8998,1
8999,8
9000,9
9001,3
9002,6
9003,9
9004,9
9005,4
9006,3
9007,5
9008,6
9009,8
9010,9
9011,9
9012,3
9013,7
9014,0
9015,4
9016,8
9017,1
9018,0
9019,1
9020,6
9021,9
9022,2
9023,1
9024,9
9025,7
9026,0
9027,9
9028,3
9029,1
9030,6
9031,1
9032,5
9033,0
9034,8
9035,2
9036,6
9037,3
9038,9
9039,9
9040,0
9041,6
9042,9
9043,4
9044,4
9045,0
9046,9
9047,9
9048,6
9049,9
9050,7
9051,1
9052,0
9053,1
9054,9
9055,6
9056,1
9057,1
9058,2
9059,7
9060,0
9061,3
9062,3
9063,1
9064,9
9065,9
9066,3
9067,9
9068,5
9069,4
9070,9
9071,9
9072,9
9073,6
9074,9
9075,9
9076,2
9077,0
9078,9
9079,4
9080,7
9081,9
9082,3
9083,3
9084,8
9085,1
9086,2
9087,7
9088,5
9089,7
9090,1
9091,6
9092,9
9093,3
9094,1
9095,6
9096,8
9097,7
9098,6
9099,9
9100,1
9101,1
9102,9
9103,0
9104,7
9105,4
9106,3
9107,3
9108,3
9109,4
9110,1
9111,9
9112,5
9113,0
9114,4
9115,2
9116,0
9117,9
9118,1
9119,4
9120,9
9121,9
9122,0
9123,4
9124,8
9125,9
9126,3
9127,9
9128,9
9129,4
9130,8
9131,7
9132,2
9133,1
9134,7
9135,6
9136,7
9137,9
9138,9
9139,0
9140,4
9141,6
9142,3
9143,7
9144,5
9145,4
9146,4
9147,6
9148,2
9149,9
9150,4
9151,7
9152,0
9153,3
9154,0
9155,0
9156,3
9157,3
9158,3
9159,9
9160,7
9161,6
9162,4
9163,6
9164,4
9165,9
9166,0
9167,6
9168,1
9169,1
9170,8
9171,6
9172,7
9173,9
9174,2
9175,1
9176,4
9177,3
9178,6
9179,7
9180,2
9181,1
9182,1
9183,9
9184,1
9185,4
9186,9
9187,9
9188,1
9189,3
9190,0
9191,8
9192,7
9193,9
9194,9
9195,1
9196,6
9197,9
9198,4
9199,9
9200,6
9201,1
9202,4
9203,8
9204,7
9205,0
9206,8
9207,8
9208,1
9209,6
9210,9
9211,1
9212,9
9213,4
9214,2
9215,6
9216,4
9217,0
9218,9
9219,9
9220,4
9221,9
9222,3
9223,9
9224,2
9225,9
9226,0
9227,4
9228,3
9229,7
9230,4
9231,6
9232,6
9233,3
9234,3
9235,0
9236,8
9237,3
9238,1
9239,4
9240,6
9241,3
9242,4
9243,9
9244,3
9245,1
9246,1
9247,2
9248,8
9249,0
9250,9
9251,2
9252,3
9253,9
9254,9
9255,0
9256,4
9257,3
9258,1
9259,0
9260,7
9261,7
9262,3
9263,4
9264,2
9265,6
9266,3
9267,5
9268,1
9269,0
9270,2
9271,7
9272,7
9273,0
9274,9
9275,0
9276,4
9277,6
9278,1
9279,0
9280,3
9281,9
9282,9
9283,6
9284,0
9285,1
9286,2
9287,3
9288,8
9289,1
9290,4
9291,4
9292,1
9293,4
9294,3
9295,2
9296,9
9297,1
9298,1
9299,9
9300,6
9301,2
9302,7
9303,6
9304,7
9305,9
9306,6
9307,7
9308,7
9309,4
9310,6
9311,4
9312,9
9313,4
9314,7
9315,1
9316,1
9317,9
9318,1
9319,1
9320,1
9321,1
9322,6
9323,3
9324,1
9325,1
9326,3
9327,1
9328,1
9329,3
9330,9
9331,1
9332,0
9333,4
9334,3
9335,3
9336,9
9337,5
9338,0
9339,9
9340,9
9341,6
9342,3
9343,0
9344,2
9345,0
9346,6
9347,4
9348,2
9349,0
9350,0
9351,7
9352,9
9353,9
9354,4
9355,7
9356,0
9357,4
9358,1
9359,7
9360,4
9361,0
9362,7
9363,4
9364,7
9365,4
9366,2
9367,9
9368,9
9369,0
9370,0
9371,4
9372,4
9373,7
9374,9
9375,0
9376,3
9377,9
9378,6
9379,1
9380,6
9381,6
9382,9
9383,6
9384,1
9385,3
9386,9
9387,0
9388,9
9389,8
9390,4
9391,8
9392,0
9393,0
9394,9
9395,1
9396,1
9397,0
9398,2
9399,3
9400,2
9401,0
9402,9
9403,2
9404,3
9405,6
9406,2
9407,0
9408,5
9409,9
9410,2
9411,9
9412,4
9413,1
9414,6
9415,1
9416,9
9417,1
9418,6
9419,4
9420,2
9421,1
9422,9
9423,9
9424,6
9425,0
9426,4
9427,4
9428,1
9429,3
9430,3
9431,3
9432,0
9433,9
9434,1
9435,5
9436,6
9437,1
9438,6
9439,3
9440,7
9441,9
9442,6
9443,4
9444,1
9445,1
9446,9
9447,9
9448,4
9449,8
9450,6
9451,1
9452,1
9453,9
9454,1
9455,1
9456,9
9457,0
9458,2
9459,7
9460,1
9461,6
9462,0
9463,9
9464,6
9465,4
9466,4
9467,3
9468,1
9469,7
9470,1
9471,6
9472,4
9473,6
9474,2
9475,2
9476,1
9477,4
9478,7
9479,9
9480,7
9481,4
9482,3
